Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,date,year,month,day,Latitude,Longitude
,Malaysia,2020-02-15T23:43:02,22,0,7,Feb17,2020,2,17,2.5,112.5
Taiwan,Taiwan,2020-02-17T15:43:02,22,1,2,Feb17,2020,2,17,23.7,121.0
Qinghai,Mainland China,2020-02-15T08:43:03,18,0,13,Feb17,2020,2,17,35.7452,95.9956
,Germany,2020-02-13T15:13:11,16,0,1,Feb17,2020,2,17,51.0,9.0
,Vietnam,2020-02-13T06:33:02,16,0,7,Feb17,2020,2,17,16.0,108.0
,France,2020-02-15T20:53:02,12,1,4,Feb17,2020,2,17,47.0,2.0
Macau,Macau,2020-02-16T12:03:06,10,0,5,Feb17,2020,2,17,22.1667,113.55
,UK,2020-02-16T16:23:06,9,0,8,Feb17,2020,2,17,55.0,-3.0
,United Arab Emirates,2020-02-16T20:43:02,9,0,4,Feb17,2020,2,17,24.0,54.0
Queensland,Australia,2020-02-09T19:33:02,5,0,0,Feb17,2020,2,17,-28.0167,153.4
British Columbia,Canada,2020-02-17T08:03:07,5,0,0,Feb17,2020,2,17,49.2827,-123.1207
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,Feb17,2020,2,17,-33.8688,151.2093
Victoria,Australia,2020-02-13T17:53:03,4,0,4,Feb17,2020,2,17,-37.8136,144.9631
,India,2020-02-16T07:43:02,3,0,3,Feb17,2020,2,17,21.0,78.0
,Italy,2020-02-07T17:53:02,3,0,0,Feb17,2020,2,17,43.0,12.0
,Philippines,2020-02-12T07:43:02,3,1,1,Feb17,2020,2,17,13.0,122.0
South Australia,Australia,2020-02-17T08:13:09,2,0,2,Feb17,2020,2,17,-34.9285,138.6007
"Toronto, ON",Canada,2020-02-04T00:13:06,2,0,0,Feb17,2020,2,17,43.6532,-79.3832
,Russia,2020-02-12T14:43:03,2,0,2,Feb17,2020,2,17,60.0,90.0
,Spain,2020-02-15T17:23:04,2,0,2,Feb17,2020,2,17,40.0,-4.0
"Chicago, IL",US,2020-02-09T19:03:03,2,0,2,Feb17,2020,2,17,41.8781,-87.6298
"San Benito, CA",US,2020-02-03T03:53:02,2,0,0,Feb17,2020,2,17,36.5761,-120.9876
"San Diego County, CA",US,2020-02-13T03:13:08,2,0,0,Feb17,2020,2,17,32.7157,-117.1611
"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0,Feb17,2020,2,17,37.3541,-121.9552
,Belgium,2020-02-17T04:23:06,1,0,1,Feb17,2020,2,17,50.8333,4.0
,Cambodia,2020-02-12T07:43:02,1,0,1,Feb17,2020,2,17,11.55,104.9167
"London, ON",Canada,2020-02-12T18:53:03,1,0,1,Feb17,2020,2,17,42.9849,-81.2453
,Egypt,2020-02-14T23:53:02,1,0,0,Feb17,2020,2,17,26.0,30.0
,Finland,2020-02-12T00:03:12,1,0,1,Feb17,2020,2,17,64.0,26.0
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,Feb17,2020,2,17,31.6927,88.0924
,Nepal,2020-02-12T14:43:03,1,0,1,Feb17,2020,2,17,28.1667,84.25
,Sri Lanka,2020-02-08T03:43:03,1,0,1,Feb17,2020,2,17,7.0,81.0
,Sweden,2020-02-01T02:13:26,1,0,0,Feb17,2020,2,17,63.0,16.0
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,Feb17,2020,2,17,42.3601,-71.0589
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,Feb17,2020,2,17,34.0522,-118.2437
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,Feb17,2020,2,17,43.0731,-89.4012
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,Feb17,2020,2,17,33.7879,-117.8531
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,Feb17,2020,2,17,29.4241,-98.4936
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,Feb17,2020,2,17,47.6062,-122.3321
"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0,Feb17,2020,2,17,33.4255,-111.94
